asi_codigo,nivelación = NULL xd,Tipología de asignatura,pro_id
1000001-B,NULL,NIVELACION,2518
2016679,0,FUNDAMENTACIÓN,2518
2016677,0,FUNDAMENTACIÓN,2518
2015176,1,FUNDAMENTACIÓN ,2518
2019082,0,DISCIPLINAR ,2518
2015178,1,FUNDAMENTACIÓN ,2518
2015180,1,FUNDAMENTACIÓN ,2518
2015181,1,FUNDAMENTACIÓN ,2518
1000074-B,NULL,NIVELACION,2518
2016834,0,DISCIPLINAR ,2518
2015157,1,DISCIPLINAR ,2518
2015184,0,DISCIPLINAR ,2518
2019092,0,DISCIPLINAR ,2518
2015158,1,DISCIPLINAR ,2518
2015154,NULL,TRABAJO DE GRADO,2518
2023605,NULL,TRABAJO DE GRADO,2518
2015159,1,DISCIPLINAR ,2518
1000003-B,1,FUNDAMENTACIÓN ,2519
2015566,1,DISCIPLINAR ,2519
2017771,0,FUNDAMENTACIÓN,2519
2016058,1,DISCIPLINAR ,2519
1000012-B,1,FUNDAMENTACIÓN ,2519
2015568,0,DISCIPLINAR ,2519
2017773,0,FUNDAMENTACIÓN,2519
1000009-B,1,FUNDAMENTACIÓN ,2519
2017775,0,FUNDAMENTACIÓN,2519
2015570,1,DISCIPLINAR ,2519
2015569,0,DISCIPLINAR ,2519
2016342,0,FUNDAMENTACIÓN,2519
1000004-B,1,FUNDAMENTACIÓN ,2519
1000005-B,1,FUNDAMENTACIÓN ,2519
2015162,0,FUNDAMENTACIÓN,2519
2015571,0,DISCIPLINAR ,2519
2015709,0,FUNDAMENTACIÓN,2519
2022897,0,DISCIPLINAR ,2519
2015572,1,DISCIPLINAR ,2519
1000037-B,1,DISCIPLINAR ,2519
1000038-B,1,DISCIPLINAR ,2519
2015575,0,DISCIPLINAR ,2519
1000017-B,1,FUNDAMENTACIÓN ,2519
2015576,1,DISCIPLINAR ,2519
2016650,0,FUNDAMENTACIÓN,2519
2017778,0,FUNDAMENTACIÓN,2519
1000019-B,1,FUNDAMENTACIÓN ,2519
1000021-B,0,FUNDAMENTACIÓN,2519
2015496,0,FUNDAMENTACIÓN,2519
2015497,0,FUNDAMENTACIÓN,2519
2015172,0,FUNDAMENTACIÓN,2519
2015703,0,FUNDAMENTACIÓN,2519
1000044-B,NULL,NIVELACION,2519
1000045-B,NULL,NIVELACION,2519
1000049-B,NULL,NIVELACION,2519
1000046-B,NULL,NIVELACION,2519
1000050-B,NULL,NIVELACION,2519
1000052-B,NULL,NIVELACION,2519
1000053-B,NULL,NIVELACION,2519
1000047-B,NULL,NIVELACION,2519
1000051-B,NULL,NIVELACION,2519
2015577,0,DISCIPLINAR ,2519
1000040-B,0,FUNDAMENTACIÓN,2519
2015675,0,FUNDAMENTACIÓN,2519
2022902,0,DISCIPLINAR ,2519
2015579,0,DISCIPLINAR ,2519
2015580,0,DISCIPLINAR ,2519
2015581,0,DISCIPLINAR ,2519
2015582,0,DISCIPLINAR ,2519
2015583,0,DISCIPLINAR ,2519
2015578,1,DISCIPLINAR ,2519
2015585,1,DISCIPLINAR ,2519
2025338,1,DISCIPLINAR ,2519
2025339,1,DISCIPLINAR ,2519
2022919,0,DISCIPLINAR ,2519
2022903,0,DISCIPLINAR ,2519
2015589,1,DISCIPLINAR ,2519
1000035-B,1,DISCIPLINAR ,2519
2015587,1,DISCIPLINAR ,2519
1000027-B,1,FUNDAMENTACIÓN ,2519
1000025-B,1,FUNDAMENTACIÓN ,2519
1000002-B,NULL,NIVELACION,2519
1000001-B,NULL,NIVELACION,2519
2015590,0,DISCIPLINAR ,2519
2015591,0,DISCIPLINAR ,2519
2015592,0,DISCIPLINAR ,2519
2015593,0,DISCIPLINAR ,2519
2015504,0,FUNDAMENTACIÓN,2519
2015594,0,DISCIPLINAR ,2519
2026365,0,DISCIPLINAR ,2519
1000026-B,1,FUNDAMENTACIÓN ,2519
1000024-B,1,FUNDAMENTACIÓN ,2519
2015595,1,DISCIPLINAR ,2519
1000028-B,1,DISCIPLINAR ,2519
1000013-B,0,FUNDAMENTACIÓN,2519
2015734,0,FUNDAMENTACIÓN,2519
2022908,0,DISCIPLINAR ,2519
2026399,0,DISCIPLINAR ,2519
2023819,0,DISCIPLINAR ,2519
2015596,0,DISCIPLINAR ,2519
2015597,0,DISCIPLINAR ,2519
2022909,0,DISCIPLINAR ,2519
2022912,0,DISCIPLINAR ,2519
2015598,0,DISCIPLINAR ,2519
2015599,1,DISCIPLINAR ,2519
2026364,1,FUNDAMENTACIÓN ,2519
2015668,0,FUNDAMENTACIÓN,2519
2015600,0,DISCIPLINAR ,2519
1000034-B,1,DISCIPLINAR ,2519
1000036-B,1,DISCIPLINAR ,2519
2016609,0,FUNDAMENTACIÓN,2519
1000074-B,NULL,NIVELACION,2519
2015482,0,FUNDAMENTACIÓN,2519
2015281,NULL,TRABAJO DE GRADO,2519
2025340,NULL,TRABAJO DE GRADO,2519
2015880,1,DISCIPLINAR ,2505
2015881,1,DISCIPLINAR ,2505
1000012-B,0,FUNDAMENTACIÓN,2505
2015882,1,FUNDAMENTACIÓN ,2505
2015877,1,FUNDAMENTACIÓN ,2505
1000042-B,1,FUNDAMENTACIÓN ,2505
2015878,1,FUNDAMENTACIÓN ,2505
1000004-B,1,FUNDAMENTACIÓN ,2505
1000005-B,1,FUNDAMENTACIÓN ,2505
2015883,1,DISCIPLINAR ,2505
2015884,1,DISCIPLINAR ,2505
2015885,1,DISCIPLINAR ,2505
2015886,0,DISCIPLINAR ,2505
2015887,1,FUNDAMENTACIÓN ,2505
2015888,1,DISCIPLINAR ,2505
2015889,1,DISCIPLINAR ,2505
2015890,1,DISCIPLINAR ,2505
2015891,1,DISCIPLINAR ,2505
2015892,1,DISCIPLINAR ,2505
2015893,1,DISCIPLINAR ,2505
2015894,1,DISCIPLINAR ,2505
1000011-B,1,FUNDAMENTACIÓN ,2505
1000019-B,1,FUNDAMENTACIÓN ,2505
2015895,1,FUNDAMENTACIÓN ,2505
2015237,0,FUNDAMENTACIÓN,2505
2015896,0,FUNDAMENTACIÓN,2505
2015922,1,DISCIPLINAR ,2505
2015247,0,FUNDAMENTACIÓN,2505
1000044-B,NULL,NIVELACION,2505
1000045-B,NULL,NIVELACION,2505
1000046-B,NULL,NIVELACION,2505
1000052-B,NULL,NIVELACION,2505
1000053-B,NULL,NIVELACION,2505
1000047-B,NULL,NIVELACION,2505
2015897,1,DISCIPLINAR ,2505
1000043-B,1,FUNDAMENTACIÓN ,2505
2015782,1,FUNDAMENTACIÓN ,2505
1000002-B,NULL,NIVELACION,2505
2015898,1,DISCIPLINAR ,2505
2015899,1,DISCIPLINAR ,2505
2015900,1,DISCIPLINAR ,2505
2015901,1,DISCIPLINAR ,2505
1000001-B,NULL,NIVELACION,2505
2015902,1,DISCIPLINAR ,2505
2015903,1,FUNDAMENTACIÓN ,2505
2015934,1,DISCIPLINAR ,2505
1000013-B,0,FUNDAMENTACIÓN,2505
2024046,0,DISCIPLINAR ,2505
2015905,0,DISCIPLINAR ,2505
2015906,0,DISCIPLINAR ,2505
2015904,0,DISCIPLINAR ,2505
2024465,0,DISCIPLINAR ,2505
1000041-B,1,FUNDAMENTACIÓN ,2505
2015907,1,DISCIPLINAR ,2505
2015908,1,DISCIPLINAR ,2505
2015909,1,DISCIPLINAR ,2505
2015910,1,DISCIPLINAR ,2505
2015291,NULL,TRABAJO DE GRADO,2505
2015292,NULL,TRABAJO DE GRADO,2505
2029156,1,FUNDAMENTACIÓN ,2A41
2029158,0,FUNDAMENTACIÓN,2A41
2029188,1,DISCIPLINAR ,2A41
2016025,0,DISCIPLINAR ,2A41
2016026,0,DISCIPLINAR ,2A41
1000004-B,1,FUNDAMENTACIÓN ,2A41
2027992,0,DISCIPLINAR ,2A41
2028570,0,DISCIPLINAR ,2A41
2027680,0,DISCIPLINAR ,2A41
2027746,0,DISCIPLINAR ,2A41
2029175,1,DISCIPLINAR ,2A41
2029163,0,DISCIPLINAR ,2A41
2016114,0,DISCIPLINAR ,2A41
2016113,0,DISCIPLINAR ,2A41
2016115,0,DISCIPLINAR ,2A41
2016589,0,DISCIPLINAR ,2A41
2016117,1,DISCIPLINAR ,2A41
2015446,0,FUNDAMENTACIÓN,2A41
2016116,1,DISCIPLINAR ,2A41
2028894,0,DISCIPLINAR ,2A41
2016028,1,DISCIPLINAR ,2A41
2017309,0,DISCIPLINAR ,2A41
2016002,0,FUNDAMENTACIÓN,2A41
2016005,0,DISCIPLINAR ,2A41
2028561,0,DISCIPLINAR ,2A41
2029185,1,DISCIPLINAR ,2A41
2016196,1,FUNDAMENTACIÓN ,2A41
2016036,1,DISCIPLINAR ,2A41
2029192,1,DISCIPLINAR ,2A41
2016120,1,DISCIPLINAR ,2A41
2028593,0,DISCIPLINAR ,2A41
2016037,1,DISCIPLINAR ,2A41
2016007,1,FUNDAMENTACIÓN ,2A41
2016038,1,FUNDAMENTACIÓN ,2A41
2016008,1,FUNDAMENTACIÓN ,2A41
2015270,1,FUNDAMENTACIÓN ,2A41
2016039,1,FUNDAMENTACIÓN ,2A41
2029193,1,DISCIPLINAR ,2A41
2015701,0,DISCIPLINAR ,2A41
2015702,0,DISCIPLINAR ,2A41
2029189,1,DISCIPLINAR ,2A41
2029190,1,DISCIPLINAR ,2A41
2016121,1,DISCIPLINAR ,2A41
2029191,1,DISCIPLINAR ,2A41
2016600,0,DISCIPLINAR ,2A41
2029157,1,FUNDAMENTACIÓN ,2A41
2016009,0,DISCIPLINAR ,2A41
2016011,0,DISCIPLINAR ,2A41
2029154,1,FUNDAMENTACIÓN ,2A41
1000044-B,NULL,NIVELACION,2A41
1000045-B,NULL,NIVELACION,2A41
1000046-B,NULL,NIVELACION,2A41
1000052-B,NULL,NIVELACION,2A41
1000053-B,NULL,NIVELACION,2A41
1000047-B,NULL,NIVELACION,2A41
2016123,0,FUNDAMENTACIÓN,2A41
2016042,1,DISCIPLINAR ,2A41
1000002-B,NULL,NIVELACION,2A41
2016605,0,DISCIPLINAR ,2A41
2025655,0,DISCIPLINAR ,2A41
2016013,0,DISCIPLINAR ,2A41
2016012,1,FUNDAMENTACIÓN ,2A41
1000001-B,NULL,NIVELACION,2A41
2016043,0,FUNDAMENTACIÓN,2A41
2016015,0,FUNDAMENTACIÓN,2A41
2016016,0,FUNDAMENTACIÓN,2A41
2016125,0,FUNDAMENTACIÓN,2A41
2016017,1,FUNDAMENTACIÓN ,2A41
2016018,0,DISCIPLINAR ,2A41
2016020,1,FUNDAMENTACIÓN ,2A41
2016021,1,FUNDAMENTACIÓN ,2A41
2016047,0,DISCIPLINAR ,2A41
2027706,0,DISCIPLINAR ,2A41
2016703,0,DISCIPLINAR ,2A41
1000013-B,1,FUNDAMENTACIÓN ,2A41
2016127,1,DISCIPLINAR ,2A41
2015734,0,DISCIPLINAR ,2A41
2017911,0,DISCIPLINAR ,2A41
2029170,0,DISCIPLINAR ,2A41
2017914,0,DISCIPLINAR ,2A41
2016213,0,DISCIPLINAR ,2A41
2028432,0,DISCIPLINAR ,2A41
2016609,0,DISCIPLINAR ,2A41
2015445,0,DISCIPLINAR ,2A41
2016053,1,DISCIPLINAR ,2A41
2016128,1,DISCIPLINAR ,2A41
2016056,1,DISCIPLINAR ,2A41
2016129,1,FUNDAMENTACIÓN ,2A41
2016023,1,FUNDAMENTACIÓN ,2A41
2029159,1,FUNDAMENTACIÓN ,2A41
2029194,1,DISCIPLINAR ,2A41
2015203,0,DISCIPLINAR ,2A41
2015205,0,DISCIPLINAR ,2A41
2015411,0,DISCIPLINAR ,2A41
2015306,NULL,TRABAJO DE GRADO,2A41
2015307,NULL,TRABAJO DE GRADO,2A41
2016025,0,DISCIPLINAR ,2A41
2016026,0,DISCIPLINAR ,2520
1000004-B,1,FUNDAMENTACIÓN ,2520
2013599,1,DISCIPLINAR ,2520
2016114,0,DISCIPLINAR ,2520
2016113,0,DISCIPLINAR ,2520
2016115,0,DISCIPLINAR ,2520
2016589,0,DISCIPLINAR ,2520
2016117,1,DISCIPLINAR ,2520
2015446,0,FUNDAMENTACIÓN,2520
2016116,1,DISCIPLINAR ,2520
2016028,1,DISCIPLINAR ,2520
2017309,0,DISCIPLINAR ,2520
2016002,0,FUNDAMENTACIÓN,2520
2016003,0,FUNDAMENTACIÓN,2520
2016005,0,DISCIPLINAR ,2520
2016196,1,FUNDAMENTACIÓN ,2520
2016036,1,DISCIPLINAR ,2520
2016037,1,DISCIPLINAR ,2520
2016007,1,FUNDAMENTACIÓN ,2520
2016038,1,FUNDAMENTACIÓN ,2520
2016008,1,FUNDAMENTACIÓN ,2520
2015270,1,FUNDAMENTACIÓN ,2520
2016039,1,FUNDAMENTACIÓN ,2520
2024578,0,DISCIPLINAR ,2520
2015701,0,DISCIPLINAR ,2520
2015702,0,DISCIPLINAR ,2520
2016600,0,DISCIPLINAR ,2520
2016009,0,DISCIPLINAR ,2520
2016011,0,DISCIPLINAR ,2520
1000044-B,NULL,NIVELACION,2520
1000045-B,NULL,NIVELACION,2520
1000049-B,NULL,NIVELACION,2520
1000046-B,NULL,NIVELACION,2520
1000050-B,NULL,NIVELACION,2520
1000052-B,NULL,NIVELACION,2520
1000053-B,NULL,NIVELACION,2520
1000047-B,NULL,NIVELACION,2520
1000051-B,NULL,NIVELACION,2520
2016123,0,FUNDAMENTACIÓN,2520
2016042,1,DISCIPLINAR ,2520
1000002-B,NULL,NIVELACION,2520
2016605,0,DISCIPLINAR ,2520
2016013,0,DISCIPLINAR ,2520
1000001-B,NULL,NIVELACION,2520
2016043,0,FUNDAMENTACIÓN,2520
2016015,0,FUNDAMENTACIÓN,2520
2016016,0,FUNDAMENTACIÓN,2520
2016125,0,FUNDAMENTACIÓN,2520
2016017,1,FUNDAMENTACIÓN ,2520
2016018,0,DISCIPLINAR ,2520
2016020,0,FUNDAMENTACIÓN,2520
2016021,1,FUNDAMENTACIÓN ,2520
2016047,0,DISCIPLINAR ,2520
2016703,0,DISCIPLINAR ,2520
1000013-B,0,FUNDAMENTACIÓN,2520
2016127,1,FUNDAMENTACIÓN ,2520
2015734,0,DISCIPLINAR ,2520
2017911,0,DISCIPLINAR ,2520
2017914,0,DISCIPLINAR ,2520
2016609,0,DISCIPLINAR ,2520
2015445,0,DISCIPLINAR ,2520
2016053,1,DISCIPLINAR ,2520
2016616,0,FUNDAMENTACIÓN,2520
2016023,1,FUNDAMENTACIÓN ,2520
2015205,0,DISCIPLINAR ,2520
2015411,0,DISCIPLINAR ,2520
2015306,NULL,TRABAJO DE GRADO,2520
2015307,NULL,TRABAJO DE GRADO,2520
2016025,1,DISCIPLINAR ,2521
2016026,1,DISCIPLINAR ,2521
1000004-B,1,FUNDAMENTACIÓN ,2521
2016201,0,DISCIPLINAR ,2521
2016204,1,DISCIPLINAR ,2521
2016114,1,DISCIPLINAR ,2521
2016113,1,DISCIPLINAR ,2521
2016202,1,DISCIPLINAR ,2521
2016203,1,DISCIPLINAR ,2521
2016115,1,DISCIPLINAR ,2521
2016117,1,DISCIPLINAR ,2521
2015446,0,FUNDAMENTACIÓN,2521
2015422,0,FUNDAMENTACIÓN,2521
2016116,0,DISCIPLINAR ,2521
2015347,0,DISCIPLINAR ,2521
2015394,0,DISCIPLINAR ,2521
2016028,0,DISCIPLINAR ,2521
2016002,0,FUNDAMENTACIÓN,2521
2016003,0,FUNDAMENTACIÓN,2521
2016005,0,DISCIPLINAR ,2521
2016196,1,FUNDAMENTACIÓN ,2521
2016036,0,DISCIPLINAR ,2521
2016207,0,DISCIPLINAR ,2521
2016037,1,DISCIPLINAR ,2521
2016208,0,DISCIPLINAR ,2521
2016007,1,FUNDAMENTACIÓN ,2521
2016038,1,FUNDAMENTACIÓN ,2521
2016008,1,FUNDAMENTACIÓN ,2521
2015270,1,FUNDAMENTACIÓN ,2521
2016039,1,FUNDAMENTACIÓN ,2521
2016121,0,DISCIPLINAR ,2521
2016009,0,DISCIPLINAR ,2521
2016011,0,DISCIPLINAR ,2521
1000016-B,0,FUNDAMENTACIÓN,2521
1000044-B,NULL,NIVELACION,2521
1000045-B,NULL,NIVELACION,2521
1000049-B,NULL,NIVELACION,2521
1000046-B,NULL,NIVELACION,2521
1000050-B,NULL,NIVELACION,2521
1000052-B,NULL,NIVELACION,2521
1000053-B,NULL,NIVELACION,2521
1000047-B,NULL,NIVELACION,2521
1000051-B,NULL,NIVELACION,2521
2016042,0,DISCIPLINAR ,2521
1000002-B,NULL,NIVELACION,2521
2016013,0,DISCIPLINAR ,2521
2016012,1,FUNDAMENTACIÓN ,2521
1000001-B,NULL,NIVELACION,2521
2016015,0,FUNDAMENTACIÓN,2521
2016016,0,FUNDAMENTACIÓN,2521
2016125,0,FUNDAMENTACIÓN,2521
2016017,1,FUNDAMENTACIÓN ,2521
2016018,0,DISCIPLINAR ,2521
2016020,0,FUNDAMENTACIÓN,2521
2016021,1,FUNDAMENTACIÓN ,2521
2016022,0,DISCIPLINAR ,2521
1000015-B,0,FUNDAMENTACIÓN,2521
1000013-B,0,FUNDAMENTACIÓN,2521
2016127,1,FUNDAMENTACIÓN ,2521
2005858,0,DISCIPLINAR ,2521
2016224,1,DISCIPLINAR ,2521
2016226,1,DISCIPLINAR ,2521
2016213,0,DISCIPLINAR ,2521
2016214,0,DISCIPLINAR ,2521
2016215,0,DISCIPLINAR ,2521
2015364,0,FUNDAMENTACIÓN,2521
2016217,1,DISCIPLINAR ,2521
2016218,1,DISCIPLINAR ,2521
2016056,0,DISCIPLINAR ,2521
2016129,0,DISCIPLINAR ,2521
2016023,1,FUNDAMENTACIÓN ,2521
2015308,NULL,TRABAJO DE GRADO,2521
2015309,NULL,TRABAJO DE GRADO,2521
2024653,0,DISCIPLINAR ,2522
2024569,0,DISCIPLINAR ,2522
2016025,0,DISCIPLINAR ,2522
2016026,0,DISCIPLINAR ,2522
1000004-B,1,FUNDAMENTACIÓN ,2522
2024577,0,DISCIPLINAR ,2522
2016001,1,DISCIPLINAR ,2522
2016028,0,DISCIPLINAR ,2522
2024564,0,DISCIPLINAR ,2522
2016002,1,DISCIPLINAR ,2522
2016003,1,DISCIPLINAR ,2522
2016004,1,DISCIPLINAR ,2522
2018392,0,DISCIPLINAR ,2522
2016005,1,DISCIPLINAR ,2522
2016006,1,DISCIPLINAR ,2522
2024567,0,DISCIPLINAR ,2522
2016034,0,DISCIPLINAR ,2522
2016036,0,DISCIPLINAR ,2522
2016037,0,DISCIPLINAR ,2522
2016007,1,FUNDAMENTACIÓN ,2522
2016038,0,DISCIPLINAR ,2522
2016008,1,FUNDAMENTACIÓN ,2522
2015270,1,FUNDAMENTACIÓN ,2522
2016039,0,DISCIPLINAR ,2522
2016040,0,DISCIPLINAR ,2522
2024267,0,DISCIPLINAR ,2522
2016009,1,DISCIPLINAR ,2522
2016010,1,DISCIPLINAR ,2522
2016011,1,DISCIPLINAR ,2522
1000044-B,NULL,NIVELACION,2522
1000045-B,NULL,NIVELACION,2522
1000049-B,NULL,NIVELACION,2522
1000046-B,NULL,NIVELACION,2522
1000050-B,NULL,NIVELACION,2522
1000052-B,NULL,NIVELACION,2522
1000053-B,NULL,NIVELACION,2522
1000047-B,NULL,NIVELACION,2522
1000051-B,NULL,NIVELACION,2522
2016042,0,DISCIPLINAR ,2522
2024574,0,DISCIPLINAR ,2522
1000002-B,NULL,NIVELACION,2522
2016013,1,DISCIPLINAR ,2522
2016012,1,DISCIPLINAR ,2522
2016014,1,DISCIPLINAR ,2522
1000001-B,NULL,NIVELACION,2522
2016043,0,DISCIPLINAR ,2522
2016046,0,DISCIPLINAR ,2522
2016015,1,FUNDAMENTACIÓN ,2522
2016016,1,FUNDAMENTACIÓN ,2522
2016019,1,DISCIPLINAR ,2522
2016017,1,DISCIPLINAR ,2522
2016018,1,DISCIPLINAR ,2522
2016020,1,FUNDAMENTACIÓN ,2522
2016021,1,FUNDAMENTACIÓN ,2522
2016048,0,DISCIPLINAR ,2522
2024573,0,DISCIPLINAR ,2522
2016022,1,DISCIPLINAR ,2522
1000015-B,0,FUNDAMENTACIÓN,2522
1000013-B,0,FUNDAMENTACIÓN,2522
2024565,0,DISCIPLINAR ,2522
2016051,0,DISCIPLINAR ,2522
2016052,0,DISCIPLINAR ,2522
2016053,0,DISCIPLINAR ,2522
2016056,0,DISCIPLINAR ,2522
2016023,1,DISCIPLINAR ,2522
2016024,1,DISCIPLINAR ,2522
2016055,0,DISCIPLINAR ,2522
2016054,0,DISCIPLINAR ,2522
2015300,NULL,TRABAJO DE GRADO,2522
2015301,NULL,TRABAJO DE GRADO,2522
2017352,1,DISCIPLINAR ,2523
2017353,1,DISCIPLINAR ,2523
2017354,1,DISCIPLINAR ,2523
2017355,1,DISCIPLINAR ,2523
2017356,1,DISCIPLINAR ,2523
2017357,1,DISCIPLINAR ,2523
2015229,1,FUNDAMENTACIÓN ,2523
2015980,0,DISCIPLINAR ,2523
2017358,0,DISCIPLINAR ,2523
2017359,0,DISCIPLINAR ,2523
2017360,0,DISCIPLINAR ,2523
2022299,1,FUNDAMENTACIÓN ,2523
2015996,0,DISCIPLINAR ,2523
2017363,0,DISCIPLINAR ,2523
2017364,1,DISCIPLINAR ,2523
2017365,1,DISCIPLINAR ,2523
2017366,1,DISCIPLINAR ,2523
2015271,1,FUNDAMENTACIÓN ,2523
2022300,1,FUNDAMENTACIÓN ,2523
2017367,1,DISCIPLINAR ,2523
1000044-B,NULL,NIVELACION,2523
1000045-B,NULL,NIVELACION,2523
1000049-B,NULL,NIVELACION,2523
1000046-B,NULL,NIVELACION,2523
1000050-B,NULL,NIVELACION,2523
1000052-B,NULL,NIVELACION,2523
1000053-B,NULL,NIVELACION,2523
1000047-B,NULL,NIVELACION,2523
1000051-B,NULL,NIVELACION,2523
2017368,1,DISCIPLINAR ,2523
2017369,0,DISCIPLINAR ,2523
2017373,0,DISCIPLINAR ,2523
1000002-B,NULL,NIVELACION,2523
2016081,0,DISCIPLINAR ,2523
2015992,0,DISCIPLINAR ,2523
2017377,1,DISCIPLINAR ,2523
2017374,1,DISCIPLINAR ,2523
2017375,1,DISCIPLINAR ,2523
2017376,1,DISCIPLINAR ,2523
2017378,1,DISCIPLINAR ,2523
2015998,0,DISCIPLINAR ,2523
2017379,1,DISCIPLINAR ,2523
2017380,1,DISCIPLINAR ,2523
2017381,1,DISCIPLINAR ,2523
2017382,NULL,TRABAJO DE GRADO,2523
2017383,NULL,TRABAJO DE GRADO,2523
1000044-B,NULL,NIVELACION,2529
1000045-B,NULL,NIVELACION,2529
1000049-B,NULL,NIVELACION,2529
1000046-B,NULL,NIVELACION,2529
1000050-B,NULL,NIVELACION,2529
1000052-B,NULL,NIVELACION,2529
1000053-B,NULL,NIVELACION,2529
1000047-B,NULL,NIVELACION,2529
1000051-B,NULL,NIVELACION,2529
2017555,0,DISCIPLINAR ,2526
2017565,0,DISCIPLINAR ,2526
2017550,0,DISCIPLINAR ,2526
2015452,0,DISCIPLINAR ,2526
2015453,0,DISCIPLINAR ,2526
2015488,0,DISCIPLINAR ,2526
2015997,0,DISCIPLINAR ,2526
2015455,0,DISCIPLINAR ,2526
2015457,1,DISCIPLINAR ,2526
2015458,1,DISCIPLINAR ,2526
2015927,0,DISCIPLINAR ,2526
2015459,0,DISCIPLINAR ,2526
1000044-B,NULL,NIVELACION,2526
1000045-B,NULL,NIVELACION,2526
2023925,NULL,NIVELACION,2526
1000046-B,NULL,NIVELACION,2526
1000050-B,NULL,NIVELACION,2526
2023926,NULL,NIVELACION,2526
1000052-B,NULL,NIVELACION,2526
1000053-B,NULL,NIVELACION,2526
2023927,NULL,NIVELACION,2526
1000047-B,NULL,NIVELACION,2526
1000051-B,NULL,NIVELACION,2526
2015461,1,FUNDAMENTACIÓN ,2526
2015460,1,FUNDAMENTACIÓN ,2526
2015462,1,DISCIPLINAR ,2526
2015463,1,DISCIPLINAR ,2526
1000002-B,NULL,NIVELACION,2526
2015466,1,FUNDAMENTACIÓN ,2526
2015465,0,DISCIPLINAR ,2526
2015467,0,DISCIPLINAR ,2526
2017410,0,DISCIPLINAR ,2526
2017411,0,DISCIPLINAR ,2526
2015930,0,DISCIPLINAR ,2526
2015470,0,DISCIPLINAR ,2526
2015933,0,DISCIPLINAR ,2526
2015989,0,FUNDAMENTACIÓN,2526
2015990,0,FUNDAMENTACIÓN,2526
2015474,0,DISCIPLINAR ,2526
2015473,0,DISCIPLINAR ,2526
2015475,1,DISCIPLINAR ,2526
2015476,0,DISCIPLINAR ,2526
2015491,1,DISCIPLINAR ,2526
2015477,1,DISCIPLINAR ,2526
2015478,0,DISCIPLINAR ,2526
2015479,0,DISCIPLINAR ,2526
2015979,0,FUNDAMENTACIÓN,2534
2017386,0,DISCIPLINAR ,2534
2025854,0,DISCIPLINAR ,2534
2025855,0,DISCIPLINAR ,2534
2025857,0,DISCIPLINAR ,2534
2025860,0,DISCIPLINAR ,2534
2025863,0,DISCIPLINAR ,2534
2025864,0,DISCIPLINAR ,2534
